order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
2116,12/3/2012 17:03,2116,1,1,49.99,19.49
2117,12/3/2012 18:15,2117,1,1,49.99,19.49
2118,12/3/2012 18:24,2118,1,1,49.99,19.49
2119,12/3/2012 18:53,2119,1,1,49.99,19.49
2120,12/3/2012 18:55,2120,1,1,49.99,19.49
2121,12/3/2012 18:57,2121,1,1,49.99,19.49
2122,12/3/2012 21:28,2122,1,1,49.99,19.49
2123,12/3/2012 22:44,2123,1,1,49.99,19.49
2124,12/4/2012 0:07,2124,1,1,49.99,19.49
2125,12/4/2012 1:04,2125,1,1,49.99,19.49
2126,12/4/2012 1:33,2126,1,1,49.99,19.49
2127,12/4/2012 2:49,2127,1,1,49.99,19.49
2128,12/4/2012 3:00,2128,1,1,49.99,19.49
2129,12/4/2012 5:04,2129,1,1,49.99,19.49
2130,12/4/2012 8:08,2130,1,1,49.99,19.49
2131,12/4/2012 9:13,2131,1,1,49.99,19.49
2132,12/4/2012 12:19,2132,1,1,49.99,19.49
2133,12/4/2012 12:42,2133,1,1,49.99,19.49
2134,12/4/2012 12:49,2134,1,1,49.99,19.49
2135,12/4/2012 14:27,2135,1,1,49.99,19.49
2136,12/4/2012 14:43,2136,1,1,49.99,19.49
2137,12/4/2012 15:04,2137,1,1,49.99,19.49
2138,12/4/2012 15:46,2138,1,1,49.99,19.49
2139,12/4/2012 17:17,2139,1,1,49.99,19.49
2140,12/4/2012 17:20,2140,1,1,49.99,19.49
2141,12/4/2012 17:23,2141,1,1,49.99,19.49
2142,12/4/2012 17:24,2142,1,1,49.99,19.49
2143,12/4/2012 17:24,2143,1,1,49.99,19.49
2144,12/4/2012 18:14,2144,1,1,49.99,19.49
2145,12/4/2012 19:09,2145,1,1,49.99,19.49
2146,12/4/2012 19:14,2146,1,1,49.99,19.49
2147,12/4/2012 19:15,2147,1,1,49.99,19.49
2148,12/4/2012 19:19,2148,1,1,49.99,19.49
2149,12/4/2012 19:41,2149,1,1,49.99,19.49
2150,12/4/2012 20:27,2150,1,1,49.99,19.49
2151,12/4/2012 21:31,2151,1,1,49.99,19.49
2152,12/4/2012 22:21,2152,1,1,49.99,19.49
2153,12/4/2012 22:35,2153,1,1,49.99,19.49
2154,12/5/2012 2:33,2154,1,1,49.99,19.49
2155,12/5/2012 8:16,2155,1,1,49.99,19.49
2156,12/5/2012 9:04,2156,1,1,49.99,19.49
2157,12/5/2012 9:28,2157,1,1,49.99,19.49
2158,12/5/2012 9:59,2158,1,1,49.99,19.49
2159,12/5/2012 11:22,2159,1,1,49.99,19.49
2160,12/5/2012 11:41,2160,1,1,49.99,19.49
2161,12/5/2012 12:04,2161,1,1,49.99,19.49
2162,12/5/2012 12:07,2162,1,1,49.99,19.49
2163,12/5/2012 12:19,2163,1,1,49.99,19.49
2164,12/5/2012 13:25,2164,1,1,49.99,19.49
2165,12/5/2012 13:53,2165,1,1,49.99,19.49
2166,12/5/2012 14:19,2166,1,1,49.99,19.49
2167,12/5/2012 15:21,2167,1,1,49.99,19.49
2168,12/5/2012 15:32,2168,1,1,49.99,19.49
2169,12/5/2012 16:03,2169,1,1,49.99,19.49
2170,12/5/2012 16:08,2170,1,1,49.99,19.49
2171,12/5/2012 17:05,2171,1,1,49.99,19.49
2172,12/5/2012 17:33,2172,1,1,49.99,19.49
2173,12/5/2012 17:38,2173,1,1,49.99,19.49
2174,12/5/2012 20:07,2174,1,1,49.99,19.49
2175,12/5/2012 20:43,2175,1,1,49.99,19.49
2176,12/5/2012 20:55,2176,1,1,49.99,19.49
2177,12/6/2012 2:24,2177,1,1,49.99,19.49
2178,12/6/2012 4:06,2178,1,1,49.99,19.49
2179,12/6/2012 4:57,2179,1,1,49.99,19.49
2180,12/6/2012 5:08,2180,1,1,49.99,19.49
2181,12/6/2012 9:18,2181,1,1,49.99,19.49
2182,12/6/2012 9:29,2182,1,1,49.99,19.49
2183,12/6/2012 10:49,2183,1,1,49.99,19.49
2184,12/6/2012 11:41,2184,1,1,49.99,19.49
2185,12/6/2012 11:55,2185,1,1,49.99,19.49
2186,12/6/2012 13:21,2186,1,1,49.99,19.49
2187,12/6/2012 13:42,2187,1,1,49.99,19.49
2188,12/6/2012 13:56,2188,1,1,49.99,19.49
2189,12/6/2012 14:26,2189,1,1,49.99,19.49
2190,12/6/2012 14:27,2190,1,1,49.99,19.49
2191,12/6/2012 14:51,2191,1,1,49.99,19.49
2192,12/6/2012 14:55,2192,1,1,49.99,19.49
2193,12/6/2012 15:27,2193,1,1,49.99,19.49
2194,12/6/2012 15:44,2194,1,1,49.99,19.49
2195,12/6/2012 17:06,2195,1,1,49.99,19.49
2196,12/6/2012 17:45,2196,1,1,49.99,19.49
2197,12/6/2012 17:57,2197,1,1,49.99,19.49
2198,12/6/2012 18:38,2198,1,1,49.99,19.49
2199,12/6/2012 19:35,2199,1,1,49.99,19.49
2200,12/6/2012 21:15,2200,1,1,49.99,19.49
2201,12/6/2012 21:25,2201,1,1,49.99,19.49
2202,12/6/2012 21:27,2202,1,1,49.99,19.49
2203,12/6/2012 22:00,2203,1,1,49.99,19.49
2204,12/6/2012 22:10,2204,1,1,49.99,19.49
2205,12/7/2012 0:10,2205,1,1,49.99,19.49
2206,12/7/2012 0:21,2206,1,1,49.99,19.49
2207,12/7/2012 1:28,2207,1,1,49.99,19.49
2208,12/7/2012 3:12,2208,1,1,49.99,19.49
2209,12/7/2012 3:49,2209,1,1,49.99,19.49
2210,12/7/2012 8:59,2210,1,1,49.99,19.49
2211,12/7/2012 11:01,2211,1,1,49.99,19.49
2212,12/7/2012 11:13,2212,1,1,49.99,19.49
2213,12/7/2012 11:15,2213,1,1,49.99,19.49
2214,12/7/2012 11:27,2214,1,1,49.99,19.49
2215,12/7/2012 12:13,2215,1,1,49.99,19.49
2216,12/7/2012 13:55,2216,1,1,49.99,19.49
2217,12/7/2012 14:26,2217,1,1,49.99,19.49
2218,12/7/2012 15:26,2218,1,1,49.99,19.49
2219,12/7/2012 16:03,2219,1,1,49.99,19.49
2220,12/7/2012 18:13,2220,1,1,49.99,19.49
2221,12/7/2012 20:00,2221,1,1,49.99,19.49
2222,12/7/2012 22:53,2222,1,1,49.99,19.49
2223,12/8/2012 0:05,2223,1,1,49.99,19.49
2224,12/8/2012 6:37,2224,1,1,49.99,19.49
2225,12/8/2012 11:29,2225,1,1,49.99,19.49
2226,12/8/2012 11:38,2226,1,1,49.99,19.49
2227,12/8/2012 12:29,2227,1,1,49.99,19.49
2228,12/8/2012 15:12,2228,1,1,49.99,19.49
2229,12/8/2012 15:37,2229,1,1,49.99,19.49
2230,12/8/2012 18:36,2230,1,1,49.99,19.49
2231,12/8/2012 19:02,2231,1,1,49.99,19.49
2232,12/8/2012 21:03,2232,1,1,49.99,19.49
2233,12/8/2012 21:37,2233,1,1,49.99,19.49
2234,12/9/2012 4:25,2234,1,1,49.99,19.49
2235,12/9/2012 7:19,2235,1,1,49.99,19.49
2236,12/9/2012 10:35,2236,1,1,49.99,19.49
2237,12/9/2012 12:35,2237,1,1,49.99,19.49
2238,12/9/2012 18:30,2238,1,1,49.99,19.49
2239,12/9/2012 21:18,2239,1,1,49.99,19.49
2240,12/9/2012 21:27,2240,1,1,49.99,19.49
2241,12/9/2012 21:56,2241,1,1,49.99,19.49
2242,12/9/2012 23:40,2242,1,1,49.99,19.49
2243,12/10/2012 0:22,2243,1,1,49.99,19.49
2244,12/10/2012 8:32,2244,1,1,49.99,19.49
2245,12/10/2012 8:49,2245,1,1,49.99,19.49
2246,12/10/2012 9:47,2246,1,1,49.99,19.49
2247,12/10/2012 10:20,2247,1,1,49.99,19.49
2248,12/10/2012 10:53,2248,1,1,49.99,19.49
2249,12/10/2012 11:35,2249,1,1,49.99,19.49
2250,12/10/2012 11:56,2250,1,1,49.99,19.49
2251,12/10/2012 11:59,2251,1,1,49.99,19.49
2252,12/10/2012 12:08,2252,1,1,49.99,19.49
2253,12/10/2012 12:30,2253,1,1,49.99,19.49
2254,12/10/2012 12:35,2254,1,1,49.99,19.49
2255,12/10/2012 14:16,2255,1,1,49.99,19.49
2256,12/10/2012 14:47,2256,1,1,49.99,19.49
2257,12/10/2012 15:42,2257,1,1,49.99,19.49
2258,12/10/2012 16:00,2258,1,1,49.99,19.49
2259,12/10/2012 16:28,2259,1,1,49.99,19.49
2260,12/10/2012 17:50,2260,1,1,49.99,19.49
2261,12/10/2012 18:25,2261,1,1,49.99,19.49
2262,12/10/2012 19:38,2262,1,1,49.99,19.49
2263,12/10/2012 21:18,2263,1,1,49.99,19.49
2264,12/11/2012 2:26,2264,1,1,49.99,19.49
2265,12/11/2012 7:26,2265,1,1,49.99,19.49
2266,12/11/2012 8:12,2266,1,1,49.99,19.49
2267,12/11/2012 9:19,2267,1,1,49.99,19.49
2268,12/11/2012 9:54,2268,1,1,49.99,19.49
2269,12/11/2012 12:24,2269,1,1,49.99,19.49
2270,12/11/2012 13:37,2270,1,1,49.99,19.49
2271,12/11/2012 14:08,2271,1,1,49.99,19.49
2272,12/11/2012 14:13,2272,1,1,49.99,19.49
2273,12/11/2012 14:52,2273,1,1,49.99,19.49
2274,12/11/2012 15:22,2274,1,1,49.99,19.49
2275,12/11/2012 15:30,2275,1,1,49.99,19.49
2276,12/11/2012 15:35,2276,1,1,49.99,19.49
2277,12/11/2012 15:50,2277,1,1,49.99,19.49
2278,12/11/2012 16:17,2278,1,1,49.99,19.49
2279,12/11/2012 16:21,2279,1,1,49.99,19.49
2280,12/11/2012 16:48,2280,1,1,49.99,19.49
2281,12/11/2012 16:52,2281,1,1,49.99,19.49
2282,12/11/2012 17:04,2282,1,1,49.99,19.49
2283,12/11/2012 18:23,2283,1,1,49.99,19.49
2284,12/11/2012 18:33,2284,1,1,49.99,19.49
2285,12/11/2012 18:54,2285,1,1,49.99,19.49
2286,12/11/2012 21:25,2286,1,1,49.99,19.49
2287,12/11/2012 21:26,2287,1,1,49.99,19.49
2288,12/11/2012 23:58,2288,1,1,49.99,19.49
2289,12/12/2012 0:05,2289,1,1,49.99,19.49
2290,12/12/2012 7:02,2290,1,1,49.99,19.49
2291,12/12/2012 7:51,2291,1,1,49.99,19.49
2292,12/12/2012 9:54,2292,1,1,49.99,19.49
2293,12/12/2012 10:16,2293,1,1,49.99,19.49
2294,12/12/2012 11:13,2294,1,1,49.99,19.49
2295,12/12/2012 11:32,2295,1,1,49.99,19.49
2296,12/12/2012 11:48,2296,1,1,49.99,19.49
2297,12/12/2012 11:49,2297,1,1,49.99,19.49
2298,12/12/2012 12:37,2298,1,1,49.99,19.49
2299,12/12/2012 12:51,2299,1,1,49.99,19.49
2300,12/12/2012 13:32,2300,1,1,49.99,19.49
2301,12/12/2012 15:10,2301,1,1,49.99,19.49
2302,12/12/2012 16:52,2302,1,1,49.99,19.49
2303,12/12/2012 17:12,2303,1,1,49.99,19.49
2304,12/12/2012 17:32,2304,1,1,49.99,19.49
2305,12/12/2012 18:14,2305,1,1,49.99,19.49
2306,12/12/2012 18:28,2306,1,1,49.99,19.49
2307,12/12/2012 19:10,2307,1,1,49.99,19.49
2308,12/12/2012 19:39,2308,1,1,49.99,19.49
2309,12/12/2012 21:36,2309,1,1,49.99,19.49
2310,12/12/2012 23:08,2310,1,1,49.99,19.49
2311,12/13/2012 0:29,2311,1,1,49.99,19.49
2312,12/13/2012 0:40,2312,1,1,49.99,19.49
2313,12/13/2012 0:40,2313,1,1,49.99,19.49
2314,12/13/2012 1:49,2314,1,1,49.99,19.49
2315,12/13/2012 3:33,2315,1,1,49.99,19.49
2316,12/13/2012 6:23,2316,1,1,49.99,19.49
2317,12/13/2012 11:09,2317,1,1,49.99,19.49
2318,12/13/2012 11:54,2318,1,1,49.99,19.49
2319,12/13/2012 12:19,2319,1,1,49.99,19.49
2320,12/13/2012 12:31,2320,1,1,49.99,19.49
2321,12/13/2012 12:54,2321,1,1,49.99,19.49
2322,12/13/2012 14:31,2322,1,1,49.99,19.49
2323,12/13/2012 16:48,2323,1,1,49.99,19.49
2324,12/13/2012 17:28,2324,1,1,49.99,19.49
2325,12/13/2012 17:37,2325,1,1,49.99,19.49
2326,12/13/2012 19:16,2326,1,1,49.99,19.49
2327,12/13/2012 20:46,2327,1,1,49.99,19.49
2328,12/13/2012 21:52,2328,1,1,49.99,19.49
2329,12/13/2012 22:17,2329,1,1,49.99,19.49
2330,12/14/2012 2:25,2330,1,1,49.99,19.49
2331,12/14/2012 4:17,2331,1,1,49.99,19.49
2332,12/14/2012 4:49,2332,1,1,49.99,19.49
2333,12/14/2012 5:14,2333,1,1,49.99,19.49
2334,12/14/2012 9:41,2334,1,1,49.99,19.49
2335,12/14/2012 10:32,2335,1,1,49.99,19.49
2336,12/14/2012 10:41,2336,1,1,49.99,19.49
2337,12/14/2012 10:55,2337,1,1,49.99,19.49
2338,12/14/2012 11:34,2338,1,1,49.99,19.49
2339,12/14/2012 11:45,2339,1,1,49.99,19.49
2340,12/14/2012 11:56,2340,1,1,49.99,19.49
2341,12/14/2012 12:03,2341,1,1,49.99,19.49
2342,12/14/2012 12:13,2342,1,1,49.99,19.49
2343,12/14/2012 12:27,2343,1,1,49.99,19.49
2344,12/14/2012 14:10,2344,1,1,49.99,19.49
2345,12/14/2012 15:19,2345,1,1,49.99,19.49
2346,12/14/2012 15:54,2346,1,1,49.99,19.49
2347,12/14/2012 16:44,2347,1,1,49.99,19.49
2348,12/14/2012 17:13,2348,1,1,49.99,19.49
2349,12/14/2012 17:19,2349,1,1,49.99,19.49
2350,12/14/2012 17:53,2350,1,1,49.99,19.49
2351,12/14/2012 19:10,2351,1,1,49.99,19.49
2352,12/14/2012 22:07,2352,1,1,49.99,19.49
2353,12/15/2012 0:40,2353,1,1,49.99,19.49
2354,12/15/2012 6:36,2354,1,1,49.99,19.49
2355,12/15/2012 12:28,2355,1,1,49.99,19.49
2356,12/15/2012 14:47,2356,1,1,49.99,19.49
2357,12/16/2012 7:52,2357,1,1,49.99,19.49
2358,12/16/2012 8:04,2358,1,1,49.99,19.49
2359,12/16/2012 8:55,2359,1,1,49.99,19.49
2360,12/16/2012 14:05,2360,1,1,49.99,19.49
2361,12/16/2012 16:59,2361,1,1,49.99,19.49
2362,12/16/2012 18:16,2362,1,1,49.99,19.49
2363,12/16/2012 18:45,2363,1,1,49.99,19.49
2364,12/16/2012 22:20,2364,1,1,49.99,19.49
2365,12/16/2012 22:37,2365,1,1,49.99,19.49
2366,12/17/2012 0:15,2366,1,1,49.99,19.49
2367,12/17/2012 6:15,2367,1,1,49.99,19.49
2368,12/17/2012 6:31,2368,1,1,49.99,19.49
2369,12/17/2012 8:32,2369,1,1,49.99,19.49
2370,12/17/2012 10:10,2370,1,1,49.99,19.49
2371,12/17/2012 11:12,2371,1,1,49.99,19.49
2372,12/17/2012 11:44,2372,1,1,49.99,19.49
2373,12/17/2012 15:07,2373,1,1,49.99,19.49
2374,12/17/2012 15:13,2374,1,1,49.99,19.49
2375,12/17/2012 15:34,2375,1,1,49.99,19.49
2376,12/17/2012 15:35,2376,1,1,49.99,19.49
2377,12/17/2012 15:38,2377,1,1,49.99,19.49
2378,12/17/2012 16:01,2378,1,1,49.99,19.49
2379,12/17/2012 17:44,2379,1,1,49.99,19.49
2380,12/17/2012 17:55,2380,1,1,49.99,19.49
2381,12/17/2012 18:17,2381,1,1,49.99,19.49
2382,12/17/2012 18:40,2382,1,1,49.99,19.49
2383,12/17/2012 20:34,2383,1,1,49.99,19.49
2384,12/17/2012 20:37,2384,1,1,49.99,19.49
2385,12/17/2012 20:52,2385,1,1,49.99,19.49
2386,12/17/2012 22:01,2386,1,1,49.99,19.49
2387,12/18/2012 1:16,2387,1,1,49.99,19.49
2388,12/18/2012 2:19,2388,1,1,49.99,19.49
2389,12/18/2012 3:03,2389,1,1,49.99,19.49
2390,12/18/2012 7:49,2390,1,1,49.99,19.49
2391,12/18/2012 8:39,2391,1,1,49.99,19.49
2392,12/18/2012 9:37,2392,1,1,49.99,19.49
2393,12/18/2012 10:42,2393,1,1,49.99,19.49
2394,12/18/2012 10:50,2394,1,1,49.99,19.49
2395,12/18/2012 11:35,2395,1,1,49.99,19.49
2396,12/18/2012 12:47,2396,1,1,49.99,19.49
2397,12/18/2012 13:07,2397,1,1,49.99,19.49
2398,12/18/2012 13:09,2398,1,1,49.99,19.49
2399,12/18/2012 13:58,2399,1,1,49.99,19.49
2400,12/18/2012 15:47,2400,1,1,49.99,19.49
2401,12/18/2012 16:26,2401,1,1,49.99,19.49
2402,12/18/2012 18:36,2402,1,1,49.99,19.49
2403,12/18/2012 19:21,2403,1,1,49.99,19.49
2404,12/18/2012 19:30,2404,1,1,49.99,19.49
2405,12/18/2012 19:33,2405,1,1,49.99,19.49
2406,12/18/2012 19:50,2406,1,1,49.99,19.49
2407,12/18/2012 20:34,2407,1,1,49.99,19.49
2408,12/18/2012 20:47,2408,1,1,49.99,19.49
2409,12/18/2012 21:07,2409,1,1,49.99,19.49
2410,12/18/2012 22:34,2410,1,1,49.99,19.49
2411,12/18/2012 23:44,2411,1,1,49.99,19.49
2412,12/19/2012 3:08,2412,1,1,49.99,19.49
2413,12/19/2012 7:37,2413,1,1,49.99,19.49
2414,12/19/2012 8:45,2414,1,1,49.99,19.49
2415,12/19/2012 9:03,2415,1,1,49.99,19.49
2416,12/19/2012 9:15,2416,1,1,49.99,19.49
2417,12/19/2012 10:12,2417,1,1,49.99,19.49
2418,12/19/2012 11:00,2418,1,1,49.99,19.49
2419,12/19/2012 11:24,2419,1,1,49.99,19.49
2420,12/19/2012 11:50,2420,1,1,49.99,19.49
2421,12/19/2012 12:04,2421,1,1,49.99,19.49
2422,12/19/2012 12:20,2422,1,1,49.99,19.49
2423,12/19/2012 12:43,2423,1,1,49.99,19.49
2424,12/19/2012 13:00,2424,1,1,49.99,19.49
2425,12/19/2012 13:37,2425,1,1,49.99,19.49
2426,12/19/2012 14:30,2426,1,1,49.99,19.49
2427,12/19/2012 15:10,2427,1,1,49.99,19.49
2428,12/19/2012 15:46,2428,1,1,49.99,19.49
2429,12/19/2012 16:01,2429,1,1,49.99,19.49
2430,12/19/2012 16:18,2430,1,1,49.99,19.49
2431,12/19/2012 16:19,2431,1,1,49.99,19.49
2432,12/19/2012 16:53,2432,1,1,49.99,19.49
2433,12/19/2012 17:11,2433,1,1,49.99,19.49
2434,12/19/2012 17:38,2434,1,1,49.99,19.49
2435,12/19/2012 18:04,2435,1,1,49.99,19.49
2436,12/19/2012 20:37,2436,1,1,49.99,19.49
2437,12/19/2012 21:43,2437,1,1,49.99,19.49
2438,12/19/2012 21:43,2438,1,1,49.99,19.49
2439,12/19/2012 22:01,2439,1,1,49.99,19.49
2440,12/20/2012 0:47,2440,1,1,49.99,19.49
2441,12/20/2012 1:57,2441,1,1,49.99,19.49
2442,12/20/2012 3:20,2442,1,1,49.99,19.49
2443,12/20/2012 4:16,2443,1,1,49.99,19.49
2444,12/20/2012 11:24,2444,1,1,49.99,19.49
2445,12/20/2012 11:36,2445,1,1,49.99,19.49
2446,12/20/2012 12:05,2446,1,1,49.99,19.49
2447,12/20/2012 12:07,2447,1,1,49.99,19.49
2448,12/20/2012 12:20,2448,1,1,49.99,19.49
2449,12/20/2012 12:30,2449,1,1,49.99,19.49
2450,12/20/2012 12:40,2450,1,1,49.99,19.49
2451,12/20/2012 14:20,2451,1,1,49.99,19.49
2452,12/20/2012 15:14,2452,1,1,49.99,19.49
2453,12/20/2012 15:43,2453,1,1,49.99,19.49
2454,12/20/2012 15:59,2454,1,1,49.99,19.49
2455,12/20/2012 16:33,2455,1,1,49.99,19.49
2456,12/20/2012 17:17,2456,1,1,49.99,19.49
2457,12/20/2012 18:49,2457,1,1,49.99,19.49
2458,12/20/2012 19:19,2458,1,1,49.99,19.49
2459,12/20/2012 21:29,2459,1,1,49.99,19.49
2460,12/20/2012 21:39,2460,1,1,49.99,19.49
2461,12/20/2012 22:39,2461,1,1,49.99,19.49
2462,12/21/2012 3:25,2462,1,1,49.99,19.49
2463,12/21/2012 3:42,2463,1,1,49.99,19.49
2464,12/21/2012 6:45,2464,1,1,49.99,19.49
2465,12/21/2012 6:58,2465,1,1,49.99,19.49
2466,12/21/2012 8:04,2466,1,1,49.99,19.49
2467,12/21/2012 8:14,2467,1,1,49.99,19.49
2468,12/21/2012 9:14,2468,1,1,49.99,19.49
2469,12/21/2012 9:28,2469,1,1,49.99,19.49
2470,12/21/2012 10:57,2470,1,1,49.99,19.49
2471,12/21/2012 12:49,2471,1,1,49.99,19.49
2472,12/21/2012 13:56,2472,1,1,49.99,19.49
2473,12/21/2012 14:38,2473,1,1,49.99,19.49
2474,12/21/2012 15:25,2474,1,1,49.99,19.49
2475,12/21/2012 15:49,2475,1,1,49.99,19.49
2476,12/21/2012 15:56,2476,1,1,49.99,19.49
2477,12/21/2012 16:13,2477,1,1,49.99,19.49
2478,12/21/2012 18:07,2478,1,1,49.99,19.49
2479,12/21/2012 18:07,2479,1,1,49.99,19.49
2480,12/21/2012 19:22,2480,1,1,49.99,19.49
2481,12/21/2012 20:50,2481,1,1,49.99,19.49
2482,12/21/2012 22:47,2482,1,1,49.99,19.49
2483,12/22/2012 1:20,2483,1,1,49.99,19.49
2484,12/22/2012 6:10,2484,1,1,49.99,19.49
2485,12/22/2012 6:12,2485,1,1,49.99,19.49
2486,12/22/2012 6:56,2486,1,1,49.99,19.49
2487,12/22/2012 11:35,2487,1,1,49.99,19.49
2488,12/22/2012 12:25,2488,1,1,49.99,19.49
2489,12/22/2012 14:38,2489,1,1,49.99,19.49
2490,12/22/2012 18:11,2490,1,1,49.99,19.49
2491,12/22/2012 20:13,2491,1,1,49.99,19.49
2492,12/23/2012 10:50,2492,1,1,49.99,19.49
2493,12/23/2012 11:53,2493,1,1,49.99,19.49
2494,12/23/2012 12:30,2494,1,1,49.99,19.49
2495,12/23/2012 17:42,2495,1,1,49.99,19.49
2496,12/23/2012 20:07,2496,1,1,49.99,19.49
2497,12/23/2012 22:36,2497,1,1,49.99,19.49
2498,12/24/2012 0:06,2498,1,1,49.99,19.49
2499,12/24/2012 0:23,2499,1,1,49.99,19.49
2500,12/24/2012 0:52,2500,1,1,49.99,19.49
2501,12/24/2012 2:42,2501,1,1,49.99,19.49
2502,12/24/2012 4:51,2502,1,1,49.99,19.49
2503,12/24/2012 5:07,2503,1,1,49.99,19.49
2504,12/24/2012 9:00,2504,1,1,49.99,19.49
2505,12/24/2012 15:25,2505,1,1,49.99,19.49
2506,12/24/2012 16:31,2506,1,1,49.99,19.49
2507,12/24/2012 16:40,2507,1,1,49.99,19.49
2508,12/24/2012 17:28,2508,1,1,49.99,19.49
2509,12/24/2012 18:02,2509,1,1,49.99,19.49
2510,12/24/2012 18:27,2510,1,1,49.99,19.49
2511,12/24/2012 19:45,2511,1,1,49.99,19.49
2512,12/25/2012 0:13,2512,1,1,49.99,19.49
2513,12/25/2012 8:03,2513,1,1,49.99,19.49
2514,12/25/2012 9:58,2514,1,1,49.99,19.49
2515,12/25/2012 11:42,2515,1,1,49.99,19.49
2516,12/25/2012 12:45,2516,1,1,49.99,19.49
2517,12/25/2012 13:32,2517,1,1,49.99,19.49
2518,12/25/2012 13:49,2518,1,1,49.99,19.49
2519,12/25/2012 14:12,2519,1,1,49.99,19.49
2520,12/25/2012 14:56,2520,1,1,49.99,19.49
2521,12/25/2012 15:16,2521,1,1,49.99,19.49
2522,12/25/2012 16:51,2522,1,1,49.99,19.49
2523,12/25/2012 17:05,2523,1,1,49.99,19.49
2524,12/26/2012 1:30,2524,1,1,49.99,19.49
2525,12/26/2012 2:47,2525,1,1,49.99,19.49
2526,12/26/2012 6:48,2526,1,1,49.99,19.49
2527,12/26/2012 7:42,2527,1,1,49.99,19.49
2528,12/26/2012 12:10,2528,1,1,49.99,19.49
2529,12/26/2012 12:34,2529,1,1,49.99,19.49
2530,12/26/2012 13:30,2530,1,1,49.99,19.49
2531,12/26/2012 15:10,2531,1,1,49.99,19.49
2532,12/26/2012 16:38,2532,1,1,49.99,19.49
2533,12/26/2012 19:29,2533,1,1,49.99,19.49
2534,12/27/2012 8:25,2534,1,1,49.99,19.49
2535,12/27/2012 11:04,2535,1,1,49.99,19.49
2536,12/27/2012 11:06,2536,1,1,49.99,19.49
2537,12/27/2012 12:06,2537,1,1,49.99,19.49
2538,12/27/2012 12:16,2538,1,1,49.99,19.49
2539,12/27/2012 12:18,2539,1,1,49.99,19.49
2540,12/27/2012 12:23,2540,1,1,49.99,19.49
2541,12/27/2012 15:28,2541,1,1,49.99,19.49
2542,12/27/2012 15:47,2542,1,1,49.99,19.49
2543,12/27/2012 16:45,2543,1,1,49.99,19.49
2544,12/27/2012 17:35,2544,1,1,49.99,19.49
2545,12/27/2012 18:25,2545,1,1,49.99,19.49
2546,12/27/2012 19:13,2546,1,1,49.99,19.49
2547,12/27/2012 22:09,2547,1,1,49.99,19.49
2548,12/27/2012 22:11,2548,1,1,49.99,19.49
2549,12/27/2012 23:10,2549,1,1,49.99,19.49
2550,12/28/2012 4:18,2550,1,1,49.99,19.49
2551,12/28/2012 5:58,2551,1,1,49.99,19.49
2552,12/28/2012 6:23,2552,1,1,49.99,19.49
2553,12/28/2012 9:47,2553,1,1,49.99,19.49
2554,12/28/2012 10:16,2554,1,1,49.99,19.49
2555,12/28/2012 13:02,2555,1,1,49.99,19.49
2556,12/28/2012 14:18,2556,1,1,49.99,19.49
2557,12/28/2012 16:51,2557,1,1,49.99,19.49
2558,12/28/2012 19:58,2558,1,1,49.99,19.49
2559,12/29/2012 2:50,2559,1,1,49.99,19.49
2560,12/29/2012 7:20,2560,1,1,49.99,19.49
2561,12/29/2012 10:11,2561,1,1,49.99,19.49
2562,12/29/2012 10:54,2562,1,1,49.99,19.49
2563,12/29/2012 13:24,2563,1,1,49.99,19.49
2564,12/29/2012 15:30,2564,1,1,49.99,19.49
2565,12/29/2012 23:33,2565,1,1,49.99,19.49
2566,12/30/2012 6:04,2566,1,1,49.99,19.49
2567,12/30/2012 6:46,2567,1,1,49.99,19.49
2568,12/30/2012 12:52,2568,1,1,49.99,19.49
2569,12/30/2012 15:13,2569,1,1,49.99,19.49
2570,12/30/2012 15:14,2570,1,1,49.99,19.49
2571,12/30/2012 18:33,2571,1,1,49.99,19.49
2572,12/30/2012 19:20,2572,1,1,49.99,19.49
2573,12/30/2012 21:43,2573,1,1,49.99,19.49
2574,12/30/2012 22:15,2574,1,1,49.99,19.49
2575,12/31/2012 0:06,2575,1,1,49.99,19.49
2576,12/31/2012 8:07,2576,1,1,49.99,19.49
2577,12/31/2012 10:19,2577,1,1,49.99,19.49
2578,12/31/2012 10:28,2578,1,1,49.99,19.49
2579,12/31/2012 10:55,2579,1,1,49.99,19.49
2580,12/31/2012 11:51,2580,1,1,49.99,19.49
2581,12/31/2012 13:19,2581,1,1,49.99,19.49
2582,12/31/2012 14:08,2582,1,1,49.99,19.49
2583,12/31/2012 15:12,2583,1,1,49.99,19.49
2584,12/31/2012 15:23,2584,1,1,49.99,19.49
2585,12/31/2012 15:39,2585,1,1,49.99,19.49
2586,12/31/2012 23:46,2586,1,1,49.99,19.49
2587,1/1/2013 0:40,2587,1,1,49.99,19.49
2588,1/1/2013 4:48,2588,1,1,49.99,19.49
2589,1/1/2013 6:12,2589,1,1,49.99,19.49
2590,1/1/2013 11:21,2590,1,1,49.99,19.49
2591,1/1/2013 12:50,2591,1,1,49.99,19.49
2592,1/1/2013 13:18,2592,1,1,49.99,19.49
2593,1/1/2013 13:42,2593,1,1,49.99,19.49
2594,1/1/2013 14:39,2594,1,1,49.99,19.49
2595,1/1/2013 17:40,2595,1,1,49.99,19.49
2596,1/1/2013 17:43,2596,1,1,49.99,19.49
