order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
10084,2014-01-02,175947,153371,1,2,95.98,33.98
10085,2014-01-02,175954,153378,1,1,49.99,19.49
10086,2014-01-02,175957,153380,1,1,49.99,19.49
10087,2014-01-02,175994,153407,1,1,49.99,19.49
10088,2014-01-02,176020,153429,2,1,59.99,22.49
10089,2014-01-02,176029,153438,1,1,49.99,19.49
10090,2014-01-02,176063,153468,3,1,45.99,14.49
10091,2014-01-02,176072,153475,1,1,49.99,19.49
10092,2014-01-02,176081,153481,1,1,49.99,19.49
10093,2014-01-02,176086,153485,1,2,95.98,33.98
10094,2014-01-02,176103,118933,1,1,49.99,19.49
10095,2014-01-02,176112,153504,1,1,49.99,19.49
10096,2014-01-02,176118,153509,3,1,45.99,14.49
10097,2014-01-02,176130,153521,1,2,95.98,33.98
10098,2014-01-02,176158,153541,1,1,49.99,19.49
10099,2014-01-02,176164,153547,1,1,49.99,19.49
10100,2014-01-02,176170,153551,3,1,45.99,14.49
10101,2014-01-03,176215,153586,1,1,49.99,19.49
10102,2014-01-03,176218,153589,1,1,49.99,19.49
10103,2014-01-03,176226,153597,1,1,49.99,19.49
10104,2014-01-03,176266,153632,1,1,49.99,19.49
10105,2014-01-03,176276,153642,1,1,49.99,19.49
10106,2014-01-03,176282,153647,3,1,45.99,14.49
10107,2014-01-03,176322,153678,1,1,49.99,19.49
10108,2014-01-03,176333,153686,1,1,49.99,19.49
10109,2014-01-03,176361,153711,1,1,49.99,19.49
10110,2014-01-03,176359,138380,1,1,49.99,19.49
10111,2014-01-03,176392,153736,1,1,49.99,19.49
10112,2014-01-03,176404,153747,3,1,45.99,14.49
10113,2014-01-03,176451,153783,1,1,49.99,19.49
10114,2014-01-03,176453,153785,1,1,49.99,19.49
10115,2014-01-03,176463,153794,3,1,45.99,14.49
10116,2014-01-03,176468,153799,1,1,49.99,19.49
10117,2014-01-03,176478,153808,1,1,49.99,19.49
10118,2014-01-03,176498,153823,1,1,49.99,19.49
10119,2014-01-03,176508,153829,3,1,45.99,14.49
10120,2014-01-03,176516,153837,3,2,95.98,33.98
10121,2014-01-03,176515,153836,3,1,45.99,14.49
10122,2014-01-03,176524,153844,1,1,49.99,19.49
10123,2014-01-03,176542,153860,3,1,45.99,14.49
10124,2014-01-03,176556,153870,1,1,49.99,19.49
10125,2014-01-03,176566,153879,1,1,49.99,19.49
10126,2014-01-03,176570,143001,3,1,45.99,14.49
10127,2014-01-03,176589,153896,1,1,49.99,19.49
10128,2014-01-03,176592,153898,2,1,59.99,22.49
10129,2014-01-03,176599,153904,1,1,49.99,19.49
10130,2014-01-03,176605,148050,1,1,49.99,19.49
10131,2014-01-03,176614,153912,1,1,49.99,19.49
10132,2014-01-04,176638,153934,1,2,95.98,33.98
10133,2014-01-04,176713,132141,1,1,49.99,19.49
10134,2014-01-04,176718,154001,1,1,49.99,19.49
10135,2014-01-04,176727,146761,1,1,49.99,19.49
10136,2014-01-04,176778,154048,1,1,49.99,19.49
10137,2014-01-04,176794,154062,1,1,49.99,19.49
10138,2014-01-04,176804,154071,1,1,49.99,19.49
10139,2014-01-04,176830,154093,1,1,49.99,19.49
10140,2014-01-04,176841,154101,1,1,49.99,19.49
10141,2014-01-04,176843,130714,1,1,49.99,19.49
10142,2014-01-05,176868,154121,1,1,49.99,19.49
10143,2014-01-05,176873,154126,2,2,105.98,36.98
10144,2014-01-05,176881,154132,1,1,49.99,19.49
10145,2014-01-05,176908,154155,1,1,49.99,19.49
10146,2014-01-05,176911,118185,1,1,49.99,19.49
10147,2014-01-05,176940,154184,2,1,59.99,22.49
10148,2014-01-05,176944,154188,2,1,59.99,22.49
10149,2014-01-05,176993,128274,3,1,45.99,14.49
10150,2014-01-05,176998,154226,1,1,49.99,19.49
10151,2014-01-05,177001,154229,3,1,45.99,14.49
10152,2014-01-05,177005,154232,2,1,59.99,22.49
10153,2014-01-05,177019,154246,1,1,49.99,19.49
10154,2014-01-05,177038,154263,1,1,49.99,19.49
10155,2014-01-05,177052,154276,1,1,49.99,19.49
10156,2014-01-05,177058,154282,1,1,49.99,19.49
10157,2014-01-05,177060,154284,1,1,49.99,19.49
10158,2014-01-05,177078,154298,1,2,95.98,33.98
10159,2014-01-05,177091,154310,1,1,49.99,19.49
10160,2014-01-06,177160,154369,1,1,49.99,19.49
10161,2014-01-06,177165,119151,1,1,49.99,19.49
10162,2014-01-06,177200,154403,1,1,49.99,19.49
10163,2014-01-06,177202,145754,2,1,59.99,22.49
10164,2014-01-06,177242,154435,1,1,49.99,19.49
10165,2014-01-06,177248,154438,1,1,49.99,19.49
10166,2014-01-06,177278,154461,3,1,45.99,14.49
10167,2014-01-06,177283,154466,1,1,49.99,19.49
10168,2014-01-06,177291,154471,2,1,59.99,22.49
10169,2014-01-06,177330,129782,1,1,49.99,19.49
10170,2014-01-06,177340,154510,1,1,49.99,19.49
10171,2014-01-06,177343,154513,2,1,59.99,22.49
10172,2014-01-06,177358,140333,2,1,59.99,22.49
10173,2014-01-06,177373,154538,1,1,49.99,19.49
10174,2014-01-06,177406,154563,3,1,45.99,14.49
10175,2014-01-06,177454,154606,1,1,49.99,19.49
10176,2014-01-06,177474,139463,1,1,49.99,19.49
10177,2014-01-06,177483,154631,1,1,49.99,19.49
10178,2014-01-06,177495,135952,1,2,95.98,33.98
10179,2014-01-06,177505,154648,1,1,49.99,19.49
10180,2014-01-06,177516,154659,3,1,45.99,14.49
10181,2014-01-06,177537,136867,1,1,49.99,19.49
10182,2014-01-06,177555,154695,1,1,49.99,19.49
10183,2014-01-06,177571,145078,1,1,49.99,19.49
10184,2014-01-06,177575,154712,1,1,49.99,19.49
10185,2014-01-06,177605,154734,1,1,49.99,19.49
10186,2014-01-06,177622,154749,2,1,59.99,22.49
10187,2014-01-07,177640,154763,3,1,45.99,14.49
10188,2014-01-07,177643,154765,1,2,109.98,41.98
10189,2014-01-07,177657,154775,2,1,59.99,22.49
10190,2014-01-07,177663,154780,1,1,49.99,19.49
10191,2014-01-07,177672,154788,1,1,49.99,19.49
10192,2014-01-07,177675,154791,1,1,49.99,19.49
10193,2014-01-07,177680,154795,1,1,49.99,19.49
10194,2014-01-07,177726,154834,1,1,49.99,19.49
10195,2014-01-07,177745,154849,1,1,49.99,19.49
10196,2014-01-07,177753,154856,1,1,49.99,19.49
10197,2014-01-07,177768,136594,1,1,49.99,19.49
10198,2014-01-07,177773,154874,1,1,49.99,19.49
10199,2014-01-07,177781,154880,1,1,49.99,19.49
10200,2014-01-07,177789,154887,1,1,49.99,19.49
10201,2014-01-07,177792,127624,1,1,49.99,19.49
10202,2014-01-07,177810,154905,2,2,105.98,36.98
10203,2014-01-07,177854,154939,1,1,49.99,19.49
10204,2014-01-07,177878,154960,2,1,59.99,22.49
10205,2014-01-07,177897,154973,1,1,49.99,19.49
10206,2014-01-07,177895,131433,2,2,109.98,41.98
10207,2014-01-07,177905,154981,1,1,49.99,19.49
10208,2014-01-07,177906,136951,1,1,49.99,19.49
10209,2014-01-07,177923,128970,1,2,95.98,33.98
10210,2014-01-07,177956,155020,1,1,49.99,19.49
10211,2014-01-07,177972,155034,1,2,95.98,33.98
10212,2014-01-07,177968,140049,1,2,95.98,33.98
10213,2014-01-07,177980,155042,1,1,49.99,19.49
10214,2014-01-07,178033,140076,1,1,49.99,19.49
10215,2014-01-07,178032,155083,1,1,49.99,19.49
10216,2014-01-07,178044,155092,1,1,49.99,19.49
10217,2014-01-07,178057,129760,1,2,109.98,41.98
10218,2014-01-07,178074,155117,1,1,49.99,19.49
10219,2014-01-08,178097,155137,1,1,49.99,19.49
10220,2014-01-08,178107,155143,1,1,49.99,19.49
10221,2014-01-08,178110,128693,1,1,49.99,19.49
10222,2014-01-08,178111,130898,1,1,49.99,19.49
10223,2014-01-08,178127,131011,3,1,45.99,14.49
10224,2014-01-08,178151,153419,1,1,49.99,19.49
10225,2014-01-08,178160,155181,1,1,49.99,19.49
10226,2014-01-08,178173,155193,2,1,59.99,22.49
10227,2014-01-08,178185,130188,2,1,59.99,22.49
10228,2014-01-08,178212,119790,1,1,49.99,19.49
10229,2014-01-08,178229,155238,1,1,49.99,19.49
10230,2014-01-08,178228,149356,1,1,49.99,19.49
10231,2014-01-08,178243,155250,2,1,59.99,22.49
10232,2014-01-08,178277,155278,1,1,49.99,19.49
10233,2014-01-08,178281,117878,1,1,49.99,19.49
10234,2014-01-08,178284,155282,3,1,45.99,14.49
10235,2014-01-08,178298,155296,1,1,49.99,19.49
10236,2014-01-08,178306,155304,1,1,49.99,19.49
10237,2014-01-08,178319,155313,1,2,109.98,41.98
10238,2014-01-08,178352,155342,1,1,49.99,19.49
10239,2014-01-08,178381,155364,3,1,45.99,14.49
10240,2014-01-08,178445,155417,3,1,45.99,14.49
10241,2014-01-08,178460,138842,2,1,59.99,22.49
10242,2014-01-08,178472,155437,2,1,59.99,22.49
10243,2014-01-08,178481,122511,1,1,49.99,19.49
10244,2014-01-08,178512,155467,1,1,49.99,19.49
10245,2014-01-08,178523,155476,3,1,45.99,14.49
10246,2014-01-08,178524,153273,1,1,49.99,19.49
10247,2014-01-08,178578,155520,3,1,45.99,14.49
10248,2014-01-08,178583,155524,1,1,49.99,19.49
10249,2014-01-09,178597,155538,1,1,49.99,19.49
10250,2014-01-09,178651,127018,1,1,49.99,19.49
10251,2014-01-09,178692,155611,1,1,49.99,19.49
10252,2014-01-09,178696,155614,3,1,45.99,14.49
10253,2014-01-09,178715,155627,1,1,49.99,19.49
10254,2014-01-09,178768,155671,1,2,95.98,33.98
10255,2014-01-09,178792,155688,2,2,109.98,41.98
10256,2014-01-09,178820,155708,1,1,49.99,19.49
10257,2014-01-09,178818,135417,1,1,49.99,19.49
10258,2014-01-09,178839,155724,1,1,49.99,19.49
10259,2014-01-09,178849,155733,1,1,49.99,19.49
10260,2014-01-09,178856,155738,3,1,45.99,14.49
10261,2014-01-09,178865,155745,3,1,45.99,14.49
10262,2014-01-09,178868,155748,3,1,45.99,14.49
10263,2014-01-09,178879,155758,1,1,49.99,19.49
10264,2014-01-09,178887,155765,2,1,59.99,22.49
10265,2014-01-09,178902,155776,3,2,95.98,33.98
10266,2014-01-09,178909,155783,1,1,49.99,19.49
10267,2014-01-09,178917,155791,1,1,49.99,19.49
10268,2014-01-09,178930,155802,1,1,49.99,19.49
10269,2014-01-09,178942,155813,1,1,49.99,19.49
10270,2014-01-09,178944,155815,1,1,49.99,19.49
10271,2014-01-09,178966,155834,1,1,49.99,19.49
10272,2014-01-09,178975,155843,1,1,49.99,19.49
10273,2014-01-09,178979,155845,1,1,49.99,19.49
10274,2014-01-09,179033,155886,1,2,109.98,41.98
10275,2014-01-09,179035,155888,1,1,49.99,19.49
10276,2014-01-09,179043,138769,1,1,49.99,19.49
10277,2014-01-10,179051,140431,1,1,49.99,19.49
10278,2014-01-10,179048,155897,1,1,49.99,19.49
10279,2014-01-10,179060,155907,1,1,49.99,19.49
10280,2014-01-10,179064,133771,2,1,59.99,22.49
10281,2014-01-10,179081,155922,1,1,49.99,19.49
10282,2014-01-10,179083,155923,3,1,45.99,14.49
10283,2014-01-10,179114,155947,1,1,49.99,19.49
10284,2014-01-10,179119,155951,1,1,49.99,19.49
10285,2014-01-10,179125,155956,2,1,59.99,22.49
10286,2014-01-10,179143,148197,1,1,49.99,19.49
10287,2014-01-10,179156,155981,1,1,49.99,19.49
10288,2014-01-10,179160,155984,1,1,49.99,19.49
10289,2014-01-10,179167,155989,1,1,49.99,19.49
10290,2014-01-10,179168,148726,1,2,95.98,33.98
10291,2014-01-10,179197,156014,1,2,95.98,33.98
10292,2014-01-10,179215,156031,2,1,59.99,22.49
10293,2014-01-10,179234,156043,1,1,49.99,19.49
10294,2014-01-10,179246,156054,1,2,95.98,33.98
10295,2014-01-10,179256,156062,1,1,49.99,19.49
10296,2014-01-10,179270,156074,1,1,49.99,19.49
10297,2014-01-10,179289,156088,1,1,49.99,19.49
10298,2014-01-10,179332,156124,1,2,95.98,33.98
10299,2014-01-10,179331,156123,2,1,59.99,22.49
10300,2014-01-10,179339,156129,1,2,109.98,41.98
10301,2014-01-10,179340,156130,2,2,109.98,41.98
10302,2014-01-10,179351,156138,3,1,45.99,14.49
10303,2014-01-10,179358,132965,1,1,49.99,19.49
10304,2014-01-10,179365,156146,1,1,49.99,19.49
10305,2014-01-10,179373,156150,1,2,109.98,41.98
10306,2014-01-10,179374,156151,1,1,49.99,19.49
10307,2014-01-10,179382,156158,1,1,49.99,19.49
10308,2014-01-10,179389,156162,1,1,49.99,19.49
10309,2014-01-10,179391,144018,3,2,95.98,33.98
10310,2014-01-10,179407,156174,1,1,49.99,19.49
10311,2014-01-10,179428,156193,1,1,49.99,19.49
10312,2014-01-10,179436,156201,1,1,49.99,19.49
10313,2014-01-10,179443,156208,1,1,49.99,19.49
10314,2014-01-10,179492,142315,1,1,49.99,19.49
10315,2014-01-11,179516,156265,1,1,49.99,19.49
10316,2014-01-11,179524,156272,3,1,45.99,14.49
10317,2014-01-11,179532,156278,2,2,105.98,36.98
10318,2014-01-11,179545,156290,1,1,49.99,19.49
10319,2014-01-11,179568,156311,1,2,95.98,33.98
10320,2014-01-11,179576,156319,1,1,49.99,19.49
10321,2014-01-11,179605,156344,1,1,49.99,19.49
10322,2014-01-11,179610,156348,1,1,49.99,19.49
10323,2014-01-11,179612,156350,1,1,49.99,19.49
10324,2014-01-11,179615,156352,2,1,59.99,22.49
10325,2014-01-11,179617,156354,1,1,49.99,19.49
10326,2014-01-11,179630,139602,1,1,49.99,19.49
10327,2014-01-11,179651,146227,2,1,59.99,22.49
10328,2014-01-11,179657,156384,1,1,49.99,19.49
10329,2014-01-11,179662,156386,1,1,49.99,19.49
10330,2014-01-11,179665,123087,1,1,49.99,19.49
10331,2014-01-11,179686,156406,1,1,49.99,19.49
10332,2014-01-11,179697,145788,1,1,49.99,19.49
10333,2014-01-11,179714,156429,1,1,49.99,19.49
10334,2014-01-11,179723,135831,1,2,95.98,33.98
10335,2014-01-11,179728,156440,1,2,95.98,33.98
10336,2014-01-11,179752,156457,1,1,49.99,19.49
10337,2014-01-12,179771,149198,3,1,45.99,14.49
10338,2014-01-12,179791,156491,1,1,49.99,19.49
10339,2014-01-12,179802,156499,1,1,49.99,19.49
10340,2014-01-12,179809,151267,1,1,49.99,19.49
10341,2014-01-12,179813,147158,1,1,49.99,19.49
10342,2014-01-12,179825,156517,1,1,49.99,19.49
10343,2014-01-12,179852,134002,1,1,49.99,19.49
10344,2014-01-12,179882,156563,1,1,49.99,19.49
10345,2014-01-12,179897,156576,1,1,49.99,19.49
10346,2014-01-12,179898,156577,1,1,49.99,19.49
10347,2014-01-12,179903,156582,1,1,49.99,19.49
10348,2014-01-12,179907,156583,3,1,45.99,14.49
10349,2014-01-12,179964,156627,1,1,49.99,19.49
10350,2014-01-12,179992,129986,1,1,49.99,19.49
10351,2014-01-12,179999,148949,1,1,49.99,19.49
10352,2014-01-13,180036,156679,1,1,49.99,19.49
10353,2014-01-13,180055,156693,1,1,49.99,19.49
10354,2014-01-13,180062,156700,1,1,49.99,19.49
10355,2014-01-13,180063,135447,2,1,59.99,22.49
10356,2014-01-13,180067,156703,1,1,49.99,19.49
10357,2014-01-13,180078,143787,1,1,49.99,19.49
10358,2014-01-13,180080,138477,1,1,49.99,19.49
10359,2014-01-13,180096,156727,1,1,49.99,19.49
10360,2014-01-13,180113,156742,1,1,49.99,19.49
10361,2014-01-13,180118,156746,2,1,59.99,22.49
10362,2014-01-13,180124,156751,1,2,109.98,41.98
10363,2014-01-13,180137,156762,2,1,59.99,22.49
10364,2014-01-13,180145,156768,1,1,49.99,19.49
10365,2014-01-13,180164,156784,1,1,49.99,19.49
10366,2014-01-13,180195,120825,1,1,49.99,19.49
10367,2014-01-13,180206,138721,1,1,49.99,19.49
10368,2014-01-13,180230,156838,3,1,45.99,14.49
10369,2014-01-13,180245,156850,1,1,49.99,19.49
10370,2014-01-13,180256,120074,1,1,49.99,19.49
10371,2014-01-13,180260,156862,1,1,49.99,19.49
10372,2014-01-13,180274,156873,1,2,95.98,33.98
10373,2014-01-13,180304,149996,1,1,49.99,19.49
10374,2014-01-13,180329,156922,1,1,49.99,19.49
10375,2014-01-13,180332,130108,1,1,49.99,19.49
10376,2014-01-13,180338,155657,1,1,49.99,19.49
10377,2014-01-13,180343,156933,1,1,49.99,19.49
10378,2014-01-13,180360,156947,1,1,49.99,19.49
10379,2014-01-13,180373,139755,1,1,49.99,19.49
10380,2014-01-13,180375,144562,1,2,95.98,33.98
10381,2014-01-13,180402,156984,1,1,49.99,19.49
10382,2014-01-13,180423,157002,1,1,49.99,19.49
10383,2014-01-13,180456,157028,1,1,49.99,19.49
10384,2014-01-13,180458,152190,1,1,49.99,19.49
10385,2014-01-13,180463,157032,1,1,49.99,19.49
10386,2014-01-13,180471,157039,1,1,49.99,19.49
10387,2014-01-13,180475,157042,1,1,49.99,19.49
10388,2014-01-13,180514,157072,1,1,49.99,19.49
10389,2014-01-13,180517,157075,1,2,109.98,41.98
10390,2014-01-13,180527,157084,2,1,59.99,22.49
10391,2014-01-13,180531,138766,1,1,49.99,19.49
10392,2014-01-13,180551,136720,1,1,49.99,19.49
10393,2014-01-13,180556,157108,1,1,49.99,19.49
10394,2014-01-13,180567,157116,3,1,45.99,14.49
10395,2014-01-14,180589,146326,3,1,45.99,14.49
10396,2014-01-14,180609,157151,1,1,49.99,19.49
10397,2014-01-14,180629,157168,1,1,49.99,19.49
10398,2014-01-14,180654,157191,1,1,49.99,19.49
10399,2014-01-14,180698,157229,2,1,59.99,22.49
10400,2014-01-14,180696,157227,2,1,59.99,22.49
10401,2014-01-14,180709,157237,1,2,95.98,33.98
10402,2014-01-14,180746,157266,1,1,49.99,19.49
10403,2014-01-14,180758,157275,1,1,49.99,19.49
10404,2014-01-14,180797,157309,1,1,49.99,19.49
10405,2014-01-14,180803,157314,1,1,49.99,19.49
10406,2014-01-14,180818,157326,1,1,49.99,19.49
10407,2014-01-14,180823,157330,1,1,49.99,19.49
10408,2014-01-14,180824,157331,2,1,59.99,22.49
10409,2014-01-14,180838,157342,3,1,45.99,14.49
10410,2014-01-14,180851,157353,1,2,95.98,33.98
10411,2014-01-14,180863,157363,1,1,49.99,19.49
10412,2014-01-14,180866,157366,2,1,59.99,22.49
10413,2014-01-14,180870,157369,1,2,109.98,41.98
10414,2014-01-14,180877,157375,1,1,49.99,19.49
10415,2014-01-14,180890,157387,1,1,49.99,19.49
10416,2014-01-14,180903,157400,1,1,49.99,19.49
10417,2014-01-14,180914,157409,2,1,59.99,22.49
10418,2014-01-14,180924,157418,2,1,59.99,22.49
10419,2014-01-14,180965,145411,2,1,59.99,22.49
10420,2014-01-14,180967,157456,2,1,59.99,22.49
10421,2014-01-14,180976,157463,1,1,49.99,19.49
10422,2014-01-14,180973,157460,1,1,49.99,19.49
10423,2014-01-14,180996,157480,2,1,59.99,22.49
10424,2014-01-14,181019,157501,1,1,49.99,19.49
10425,2014-01-14,181034,157515,3,2,95.98,33.98
10426,2014-01-14,181037,157518,1,1,49.99,19.49
10427,2014-01-14,181045,157524,1,1,49.99,19.49
10428,2014-01-14,181053,155617,1,1,49.99,19.49
10429,2014-01-14,181057,157535,1,1,49.99,19.49
10430,2014-01-14,181092,157565,1,1,49.99,19.49
10431,2014-01-14,181108,157576,1,1,49.99,19.49
10432,2014-01-15,181142,157604,1,1,49.99,19.49
10433,2014-01-15,181264,157707,1,1,49.99,19.49
10434,2014-01-15,181266,157708,3,1,45.99,14.49
10435,2014-01-15,181280,157721,2,1,59.99,22.49
10436,2014-01-15,181330,157758,1,2,109.98,41.98
10437,2014-01-15,181352,157776,2,1,59.99,22.49
10438,2014-01-15,181368,157789,1,1,49.99,19.49
10439,2014-01-15,181379,157800,1,1,49.99,19.49
10440,2014-01-15,181397,157815,1,2,109.98,41.98
10441,2014-01-15,181403,157819,1,1,49.99,19.49
10442,2014-01-15,181405,157821,1,2,109.98,41.98
10443,2014-01-15,181455,144960,1,1,49.99,19.49
10444,2014-01-15,181470,157874,2,1,59.99,22.49
10445,2014-01-15,181497,157895,1,1,49.99,19.49
10446,2014-01-15,181531,157923,1,1,49.99,19.49
10447,2014-01-15,181536,157926,1,1,49.99,19.49
10448,2014-01-15,181548,134079,1,1,49.99,19.49
10449,2014-01-15,181552,157939,2,1,59.99,22.49
10450,2014-01-15,181564,157949,1,1,49.99,19.49
10451,2014-01-15,181596,157976,1,1,49.99,19.49
10452,2014-01-15,181615,157993,3,1,45.99,14.49
10453,2014-01-15,181626,154719,1,2,95.98,33.98
10454,2014-01-15,181635,158007,1,1,49.99,19.49
10455,2014-01-15,181632,158005,1,1,49.99,19.49
10456,2014-01-15,181640,158010,1,1,49.99,19.49
10457,2014-01-15,181646,158015,1,1,49.99,19.49
10458,2014-01-15,181656,158025,1,2,109.98,41.98
10459,2014-01-15,181666,158032,1,1,49.99,19.49
10460,2014-01-15,181671,158037,1,1,49.99,19.49
10461,2014-01-15,181689,158053,1,1,49.99,19.49
10462,2014-01-15,181724,158085,1,2,95.98,33.98
10463,2014-01-16,181808,158148,1,1,49.99,19.49
10464,2014-01-16,181822,158157,1,1,49.99,19.49
10465,2014-01-16,181852,158180,1,1,49.99,19.49
10466,2014-01-16,181876,158200,3,1,45.99,14.49
10467,2014-01-16,181941,158259,1,1,49.99,19.49
10468,2014-01-16,181948,158266,1,2,95.98,33.98
10469,2014-01-16,181957,133628,2,1,59.99,22.49
10470,2014-01-16,181951,158268,2,1,59.99,22.49
10471,2014-01-16,181979,139891,1,1,49.99,19.49
10472,2014-01-16,182002,158307,3,1,45.99,14.49
10473,2014-01-16,182006,158311,2,1,59.99,22.49
10474,2014-01-16,182019,138041,1,1,49.99,19.49
10475,2014-01-16,182046,158344,3,1,45.99,14.49
10476,2014-01-16,182086,158375,1,1,49.99,19.49
10477,2014-01-16,182126,124859,1,1,49.99,19.49
10478,2014-01-16,182129,158410,1,2,95.98,33.98
10479,2014-01-16,182136,158416,3,1,45.99,14.49
10480,2014-01-16,182142,149845,3,1,45.99,14.49
10481,2014-01-16,182144,158423,1,1,49.99,19.49
10482,2014-01-16,182156,148534,1,1,49.99,19.49
10483,2014-01-16,182166,158443,2,1,59.99,22.49
10484,2014-01-16,182165,158442,1,1,49.99,19.49
10485,2014-01-16,182170,158446,2,1,59.99,22.49
10486,2014-01-16,182181,158454,1,2,109.98,41.98
10487,2014-01-16,182216,158484,1,2,109.98,41.98
10488,2014-01-16,182277,142321,3,2,95.98,33.98
10489,2014-01-16,182292,158545,1,1,49.99,19.49
10490,2014-01-16,182293,136072,3,1,45.99,14.49
10491,2014-01-16,182300,158551,1,1,49.99,19.49
10492,2014-01-17,182308,120043,1,1,49.99,19.49
10493,2014-01-17,182306,158555,3,1,45.99,14.49
10494,2014-01-17,182317,158564,2,1,59.99,22.49
10495,2014-01-17,182318,125841,1,1,49.99,19.49
10496,2014-01-17,182343,158585,1,1,49.99,19.49
10497,2014-01-17,182365,158605,1,1,49.99,19.49
10498,2014-01-17,182369,158609,1,1,49.99,19.49
10499,2014-01-17,182382,158617,1,2,109.98,41.98
10500,2014-01-17,182392,158625,2,1,59.99,22.49
10501,2014-01-17,182436,158660,1,1,49.99,19.49
10502,2014-01-17,182439,158663,1,1,49.99,19.49
10503,2014-01-17,182457,158677,2,1,59.99,22.49
10504,2014-01-17,182554,158758,2,1,59.99,22.49
10505,2014-01-17,182562,158766,2,1,59.99,22.49
10506,2014-01-17,182587,158788,1,1,49.99,19.49
10507,2014-01-17,182589,158790,1,1,49.99,19.49
10508,2014-01-17,182614,146944,3,1,45.99,14.49
10509,2014-01-17,182619,133020,1,1,49.99,19.49
10510,2014-01-17,182629,158822,3,1,45.99,14.49
10511,2014-01-17,182633,158826,1,1,49.99,19.49
10512,2014-01-17,182635,158828,2,1,59.99,22.49
10513,2014-01-17,182636,158829,2,1,59.99,22.49
10514,2014-01-17,182666,158854,1,1,49.99,19.49
10515,2014-01-17,182690,141782,2,1,59.99,22.49
10516,2014-01-17,182692,158876,1,2,95.98,33.98
10517,2014-01-17,182693,158877,1,2,95.98,33.98
10518,2014-01-17,182694,158878,1,1,49.99,19.49
10519,2014-01-17,182704,158886,1,1,49.99,19.49
10520,2014-01-17,182720,158901,1,1,49.99,19.49
10521,2014-01-17,182722,158903,2,1,59.99,22.49
10522,2014-01-17,182750,120478,2,1,59.99,22.49
10523,2014-01-17,182757,148642,3,1,45.99,14.49
10524,2014-01-17,182777,140473,1,1,49.99,19.49
10525,2014-01-17,182783,129914,2,1,59.99,22.49
10526,2014-01-17,182785,158953,3,1,45.99,14.49
10527,2014-01-17,182825,158986,1,1,49.99,19.49
10528,2014-01-17,182831,158991,1,2,109.98,41.98
10529,2014-01-17,182837,158997,1,2,95.98,33.98
10530,2014-01-17,182858,159009,1,1,49.99,19.49
10531,2014-01-18,182922,159057,1,2,95.98,33.98
10532,2014-01-18,182925,159059,1,1,49.99,19.49
10533,2014-01-18,182931,159064,2,1,59.99,22.49
10534,2014-01-18,182937,159069,1,1,49.99,19.49
10535,2014-01-18,182947,141464,1,1,49.99,19.49
10536,2014-01-18,182965,152256,1,2,109.98,41.98
10537,2014-01-18,182969,159097,1,1,49.99,19.49
10538,2014-01-18,182991,159116,1,1,49.99,19.49
10539,2014-01-18,183003,159126,1,1,49.99,19.49
10540,2014-01-18,183008,159131,1,1,49.99,19.49
10541,2014-01-18,183034,159155,1,1,49.99,19.49
10542,2014-01-18,183039,159160,1,1,49.99,19.49
10543,2014-01-18,183058,159176,3,1,45.99,14.49
10544,2014-01-18,183092,159199,1,1,49.99,19.49
10545,2014-01-18,183093,159200,3,1,45.99,14.49
10546,2014-01-18,183114,159216,1,2,95.98,33.98
10547,2014-01-18,183125,159226,3,1,45.99,14.49
10548,2014-01-19,183157,159252,1,2,109.98,41.98
10549,2014-01-19,183170,159263,1,1,49.99,19.49
10550,2014-01-19,183175,159268,1,1,49.99,19.49
10551,2014-01-19,183190,142071,1,1,49.99,19.49
10552,2014-01-19,183198,134350,1,1,49.99,19.49
10553,2014-01-19,183207,159293,1,2,109.98,41.98
10554,2014-01-19,183235,136738,1,1,49.99,19.49
10555,2014-01-19,183234,132620,1,1,49.99,19.49
10556,2014-01-19,183290,159360,1,1,49.99,19.49
10557,2014-01-19,183305,159373,2,1,59.99,22.49
10558,2014-01-19,183311,159377,1,1,49.99,19.49
10559,2014-01-19,183312,132753,1,1,49.99,19.49
10560,2014-01-19,183333,159394,1,1,49.99,19.49
10561,2014-01-19,183386,159437,1,1,49.99,19.49
10562,2014-01-19,183404,159453,2,1,59.99,22.49
10563,2014-01-19,183431,159474,2,1,59.99,22.49
10564,2014-01-20,183442,158657,1,1,49.99,19.49
10565,2014-01-20,183465,159496,3,1,45.99,14.49
10566,2014-01-20,183473,159504,1,2,95.98,33.98
10567,2014-01-20,183486,131665,2,1,59.99,22.49
10568,2014-01-20,183491,159519,1,1,49.99,19.49
10569,2014-01-20,183511,159534,1,1,49.99,19.49
10570,2014-01-20,183521,159541,2,1,59.99,22.49
10571,2014-01-20,183527,159546,1,2,109.98,41.98
10572,2014-01-20,183534,144243,1,1,49.99,19.49
10573,2014-01-20,183538,153615,2,1,59.99,22.49
10574,2014-01-20,183565,159576,1,1,49.99,19.49
10575,2014-01-20,183562,159573,1,1,49.99,19.49
10576,2014-01-20,183591,159599,1,1,49.99,19.49
10577,2014-01-20,183606,159611,1,1,49.99,19.49
10578,2014-01-20,183616,159620,3,1,45.99,14.49
10579,2014-01-20,183632,159632,2,1,59.99,22.49
10580,2014-01-20,183651,159651,1,2,95.98,33.98
10581,2014-01-20,183658,159657,1,1,49.99,19.49
